title,ratings
The Cowboy and the Lady,6.6
A Price Above Rubies,6.6
Mo' Better Blues,6.6
Dog Bite Dog,6.6
Wet Hot American Summer,6.6
The Hand That Rocks the Cradle,6.6
The Cowboy and the Lady,6.6
The Cowboy and the Lady,6.6
The Dust of Time,6.6
Facing the Giants,6.6
Beyond Rangoon,6.6
The Egyptian,6.6
Factotum,6.6
Party Girl,6.6
The Great Caruso,6.6
A Walk on the Moon,6.6
Fame,6.6
Merci pour le chocolat,6.6
Tears of the Sun,6.6
Plots with a View,6.6
Sherrybaby,6.6
Slums of Beverly Hills,6.6
Dresden,6.6
In Old Oklahoma,6.6
Pet Sematary,6.6
Zulu Dawn,6.6
Running Scared,6.6
Austin Powers: The Spy Who Shagged Me,6.6
Mad Love,6.6
The Trial of Tony Blair,6.6
X-Men Origins: Wolverine,6.6
Anna Christie,6.6
Hitch,6.6
Spirits of the Dead,6.6
Gamera the Brave,6.6
French Kiss,6.6
Against All Flags,6.6
Bubble,6.6
Roberto Succo,6.6
No One Writes to the Colonel,6.6
Georgia,6.6
Mrs Dalloway,6.6
Live for Life,6.6
High Art,6.6
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,6.6
A Connecticut Yankee in King Arthur's Court,6.6
Vivah,6.6
Lonesome Jim,6.6
10 Items or Less,6.6
The Sleeping Dictionary,6.6
Beautiful People,6.6
Insignificance,6.6
Soapdish,6.6
Restoration,6.6
Spirits of the Dead,6.6
Spirits of the Dead,6.6
Rush Hour 2,6.6
The Thing About My Folks,6.6
Merci Docteur Rey,6.6
Villa Paranoia,6.6
Flushed Away,6.6
Motocrossed,6.6
Emma,6.6
Anita Takes a Chance,6.6
Asterix & Obelix: Mission Cleopatra,6.6
Fire and Ice,6.6
"Romulus, My Father",6.6
Bend It Like Beckham,6.6
Sister My Sister,6.6
Toy Soldiers,6.6
Artemisia,6.6
The House That Dripped Blood,6.6
Cement,6.6
A Nightmare on Elm Street 3: Dream Warriors,6.6
Octopussy,6.6
I'm Not Rappaport,6.6
Purple Rain,6.6
Alice,6.6
A Midsummer Night's Sex Comedy,6.6
The Booth,6.6
Monster House,6.6
Series 7: The Contenders,6.6
Flushed Away,6.6
St. Ives,6.6
The Man from Snowy River II,6.6
Idiocracy,6.6
Panic,6.6
Picture Bride,6.6
A Connecticut Yankee in King Arthur's Court,6.6
Naqoyqatsi,6.6
Ulysses,6.6
"Elvira, Mistress of the Dark",6.6
Godzilla vs. King Ghidorah,6.6
Mickey's House of Villains,6.6
Mickey's House of Villains,6.6
Babylon 5: The Gathering,6.6
Underworld: Rise of the Lycans,6.6
Fat Man and Little Boy,6.5
City of Joy,6.5
One Crazy Summer,6.5
Ladder 49,6.5
The Great Yokai War,6.5
Chaos,6.5
Brokedown Palace,6.5
Until They Sail,6.5
Evening,6.5
Saratoga Trunk,6.5
8mm,6.5
Naboer,6.5
Crazy,6.5
The Wayward Cloud,6.5
Jungle Fever,6.5
Dragonheart,6.5
Father of the Bride,6.5
The Brink's Job,6.5
One Magic Christmas,6.5
Love Is a Many-Splendored Thing,6.5
Dragon Lord,6.5
Royal Flash,6.5
More,6.5
Only the Valiant,6.5
Rambo: First Blood Part II,6.5
You Kill Me,6.5
Fightgirl Ayse,6.5
My Wild Irish Rose,6.5
Get Smart,6.5
Chances Are,6.5
En Soap,6.5
Moscow on the Hudson,6.5
Tempest,6.5
Johnny Dangerously,6.5
Ocean's Twelve,6.5
Beyond the Clouds,6.5
Fun with Dick and Jane,6.5
Fur,6.5
Higher Learning,6.5
The Big Easy,6.5
Beyond the Clouds,6.5
Psycho II,6.5
Killing Zoe,6.5
Scarlett,6.5
The Notorious Bettie Page,6.5
Step Up,6.5
Queens,6.5
Summer Things,6.5
Fierce People,6.5
The Buccaneer,6.5
Gone in 60 Seconds,6.5
Brown Sugar,6.5
Motorama,6.5
Largo Winch,6.5
Sleuth,6.5
Dreamgirls,6.5
Mister Lonely,6.5
All Over the Guy,6.5
Cry-Baby,6.5
Paulie,6.5
Ned Kelly,6.5
Incident at Loch Ness,6.5
From the Edge of the City,6.5
La vie nouvelle,6.5
Me Myself I,6.5
Vigilante,6.5
Agata and the Storm,6.5
The Puffy Chair,6.5
The Puffy Chair,6.5
Never Forever,6.5
Before the Rains,6.5
Yentl,6.5
Cleopatra,6.5
Thieves and Liars,6.5
Tragic Hero,6.5
What Alice Found,6.5
Beat Street,6.5
The Prophecy,6.5
Unknown,6.5
Victoria in Dover,6.5
Thunderbolt,6.4
Slither,6.4
She's Out of My League,6.4
"Greystoke: The Legend of Tarzan, Lord of the Apes",6.4
Night of the Comet,6.4
Cliffhanger,6.4
Close to Leo,6.4
Chicago Cab,6.4
Chicago Cab,6.4
Thunderbolt,6.4
Cohen and Tate,6.4
Mr. & Mrs. Smith,6.4
Le Marginal,6.4
For Ever Mozart,6.4
Avalon,6.4
The Number 23,6.4
St. Elmo's Fire,6.4
Stanley & Iris,6.4
The Acid House,6.4
Malice,6.4
Rat Race,6.4
Retribution,6.4
On a Clear Day You Can See Forever,6.4
Plunkett & Macleane,6.4
Down in the Valley,6.4
Convoy,6.4
The Bedroom Window,6.4
In Her Shoes,6.4
Steal This Movie!,6.4
Far from Home: The Adventures of Yellow Dog,6.4
52 Pick-Up,6.4
Crimes of Passion,6.4
Garbo Talks,6.4
The Jackie Robinson Story,6.4
Sarafina!,6.4
Thunderbolt,6.4
Thunderbolt,6.4
Thunderbolt,6.4
In & Out,6.4
Valley Girl,6.4
Red Eye,6.4
The Tit and the Moon,6.4
Paris Trout,6.4
"Remember Me, My Love",6.4
Life Hits,6.4
Why Do Fools Fall in Love,6.4
Permanent Record,6.4
Anna,6.4
Love's Brother,6.4
Accepted,6.4
Saint Joan,6.4
Spiral,6.4
Spiral,6.4
The Lost Son,6.4
The Lost Son,6.4
Uncommon Valor,6.4
Stepping Out,6.4
Bedrooms and Hallways,6.4
Land of Plenty,6.4
Bhagam Bhag,6.4
Mr. Destiny,6.4
Sharky's Machine,6.4
Cobb,6.4
Stop-Loss,6.4
Cuore Sacro,6.4
Disorganized Crime,6.4
Just Cause,6.4
The Great Rock 'n' Roll Swindle,6.4
Delta,6.4
Only God Knows,6.4
Brothers of the Head,6.4
Brothers of the Head,6.4
Hooper,6.4
Ordinary Decent Criminal,6.4
What's the Matter with Helen?,6.4
A Bright Shining Lie,6.4
A Midsummer Night's Dream,6.4
Shadrach,6.4
"East Palace, West Palace",6.4
Evil,6.4
Monkey Warfare,6.4
Switchback,6.4
Midnight Madness,6.4
Return to Sender,6.4
Always,6.4
Wild Side,6.4
Strategic Air Command,6.4
Barbie and the Magic of Pegasus,6.4
The Bodyguard from Beijing,6.4
The Perfect Son,6.4
Welcome to Collinwood,6.4
Welcome to Collinwood,6.4
The Man with Bogart's Face,6.4
Fast Food Fast Women,6.4
Every Girl Should Be Married,6.4
Torrente 2: Misión en Marbella,6.4
Separate Lies,6.4
Terror in the Aisles,6.4
Keep the Aspidistra Flying,6.4
There Goes My Baby,6.4
Haggard: The Movie,6.4
Revolver,6.4
Six Ways to Sunday,6.4
The Jackal,6.4
Melinda and Melinda,6.4
Watching the Detectives,6.4
It's a Very Merry Muppet Christmas Movie,6.4
A Dog of Flanders,6.4
The Border,6.4
Moon Child,6.4
Mamma Mia!,6.4
Drawing Restraint 9,6.4
The Case of the Whitechapel Vampire,6.4
Pooh's Heffalump Movie,6.4
The Blob,6.4
How to Lose Friends & Alienate People,6.4
Shrek the Halls,6.4
Triangle,6.3
Mad Max Beyond Thunderdome,6.3
Triangle,6.3
Revenge,6.3
The Cell,6.3
Extremities,6.3
The Wedding Director,6.3
Unlawful Entry,6.3
Trespass,6.3
Triangle,6.3
Mulholland Falls,6.3
Casanova Brown,6.3
Throw Momma from the Train,6.3
Major Payne,6.3
Osmosis Jones,6.3
Osmosis Jones,6.3
Haunted Summer,6.3
A Prayer for the Dying,6.3
The Cat's Meow,6.3
Sleeping with the Enemy,6.3
16 Years of Alcohol,6.3
Don't Look Up,6.3
"Zorro, The Gay Blade",6.3
House of Angels,6.3
Two for the Money,6.3
Peggy Sue Got Married,6.3
Rock Star,6.3
Farewell to the King,6.3
I Am Guilty,6.3
Gung Ho,6.3
Romance of Astree and Celadon,6.3
A Simple Twist of Fate,6.3
The Hills Have Eyes,6.3
Where Is Fred?,6.3
Urban Cowboy,6.3
The Fifth Missile,6.3
Ghost Story,6.3
Dear John,6.3
Ethan Frome,6.3
The Secret Lives of Dentists,6.3
Personal Best,6.3
Prozac Nation,6.3
Kill Me Later,6.3
Needful Things,6.3
She's the Man,6.3
"Quo Vadis, Baby?",6.3
No Reservations,6.3
Assault on Precinct 13,6.3
Bill & Ted's Bogus Journey,6.3
Jacknife,6.3
Jennifer 8,6.3
Jindabyne,6.3
The Nines,6.3
Imperium: Augustus,6.3
The Mystery of the Yellow Room,6.3
Napoleon and Me,6.3
The Edge of Love,6.3
The Last American Virgin,6.3
Pecker,6.3
Not Quite Human,6.3
Surveillance,6.3
The Bumblebee Flies Anyway,6.3
Destination Moon,6.3
The Governess,6.3
Crime Scenes,6.3
DuBarry Was a Lady,6.3
Who Dares Wins,6.3
Mansfield Park,6.3
Three Daring Daughters,6.3
The Piano Tuner of Earthquakes,6.3
The Piano Tuner of Earthquakes,6.3
Azumi 2: Death or Love,6.3
Gojoe,6.3
The Dog Problem,6.3
Staying Together,6.3
The Big Bad Swim,6.3
The Vanishing,6.3
Killer: A Journal of Murder,6.3
The Singles Ward,6.3
The Ballad of the Sad Café,6.3
Jekyll and Hyde... Together Again,6.3
Mad Max Beyond Thunderdome,6.3
Osmosis Jones,6.3
Yesterday Once More,6.2
Surviving the Game,6.2
Thousands Cheer,6.2
The Wedding Date,6.2
Good Advice,6.2
"New York, I Love You",6.2
King of the Ants,6.2
Dagon,6.2
Angels in the Outfield,6.2
One Missed Call,6.2
Seeking Asylum,6.2
Helen of Troy,6.2
For Love or Money,6.2
In Hell,6.2
A Chorus Line,6.2
Code 46,6.2
Rich in Love,6.2
Married to the Mob,6.2
Frankenhooker,6.2
Meatballs,6.2
Fever Pitch,6.2
Fever Pitch,6.2
Gaudi Afternoon,6.2
Labyrinth of Passion,6.2
Sydney White,6.2
City Hall,6.2
Creator,6.2
Man of the Year,6.2
Nothing,6.2
The Even Stevens Movie,6.2
The Canterville Ghost,6.2
The Hunchback,6.2
I.Q.,6.2
"New York, I Love You",6.2
"New York, I Love You",6.2
"New York, I Love You",6.2
Dr. Seuss' How the Grinch Stole Christmas,6.2
Murder by Numbers,6.2
Parents,6.2
Down Periscope,6.2
I Was a Communist for the FBI,6.2
Monte Carlo or Bust,6.2
The Visitors II: The Corridors of Time,6.2
Golden Balls,6.2
Necessary Roughness,6.2
Warlock,6.2
A Star Is Born,6.2
The League of Gentlemen's Apocalypse,6.2
Ironclads,6.2
Benji,6.2
A Month by the Lake,6.2
Hell and High Water,6.2
Fun with Dick and Jane,6.2
"New York, I Love You",6.2
National Lampoon's European Vacation,6.2
Anywhere but Here,6.2
Red Garters,6.2
Fay Grim,6.2
Not on the Lips,6.2
Across the Wide Missouri,6.2
Stigmata,6.2
Great Balls of Fire!,6.2
Love & Sex,6.2
Stella,6.2
Guest House Paradiso,6.2
"New York, I Love You",6.2
And Now... Ladies and Gentlemen,6.2
The Wisdom of Crocodiles,6.2
Night of the Demons,6.2
Harem Suare,6.2
Running with Scissors,6.2
Just Before Dawn,6.2
"New York, I Love You",6.2
"New York, I Love You",6.2
The Truth About Cats & Dogs,6.2
Noise,6.2
13 Going on 30,6.2
Illuminata,6.2
Shiloh 2: Shiloh Season,6.2
The Lord of the Rings,6.2
"New York, I Love You",6.2
"New York, I Love You",6.2
CQ,6.2
AKA,6.2
The Church,6.2
The League of Gentlemen's Apocalypse,6.2
D.O.A.,6.2
Youngblood,6.2
D.O.A.,6.2
First Snow,6.2
First Snow,6.2
Goin' South,6.2
Flashdance,6.2
Purple Butterfly,6.2
K2,6.2
Spider Lilies,6.2
Badland,6.2
Koyla,6.2
Uzumaki,6.2
Solomon and Sheba,6.2
"New York, I Love You",6.2
Employee of the Month,6.2
Leroy & Stitch,6.2
The Butcher Boy,6.2
Never Say Never Again,6.2
Leroy & Stitch,6.2
Fool for Love,6.1
Tromeo and Juliet,6.1
Acting on Impulse,6.1
Resurrection,6.1
Showdown in Little Tokyo,6.1
Cleaner,6.1
Changing Times,6.1
Antitrust,6.1
In the Electric Mist,6.1
Kokoda,6.1
Last Embrace,6.1
Bronco Billy,6.1
Heartburn,6.1
Sundown: The Vampire in Retreat,6.1
The Boost,6.1
Take the High Ground!,6.1
Bombardier,6.1
Tromeo and Juliet,6.1
Iceman,6.1
Deewaar,6.1
Never Been Kissed,6.1
David and Bathsheba,6.1
The Emperor Waltz,6.1
The Pagemaster,6.1
Klatretøsen,6.1
Cujo,6.1
Good Time Max,6.1
Desperate Measures,6.1
Teachers,6.1
Out to Sea,6.1
"Jane Doe: Now You See It, Now You Don't",6.1
The Past,6.1
Darling Lili,6.1
Carmen,6.1
Sniper,6.1
One Night at McCool's,6.1
Dick,6.1
Baby's Day Out,6.1
Cheech and Chong's Next Movie,6.1
The Underneath,6.1
Happy Birthday to Me,6.1
Lifeforce,6.1
Dhol,6.1
Sade,6.1
The Midnight Meat Train,6.1
Ju-on 2,6.1
I Woke Up Early The Day I Died,6.1
The Postman,6.1
Scenes from the Class Struggle in Beverly Hills,6.1
Nurse Betty,6.1
I Want Someone to Eat Cheese With,6.1
Albino Alligator,6.1
The Emperor Waltz,6.1
Judas Kiss,6.1
Life Is Hot in Cracktown,6.1
Dick Tracy,6.1
Don't Look Back,6.1
A Thousand Acres,6.1
Krabat,6.1
Guernsey,6.1
Phantasm III: Lord of the Dead,6.1
The House on Carroll Street,6.1
Anatomy,6.1
The Other Boleyn Girl,6.1
Pipe Dream,6.1
The Wizard,6.1
The Stone Angel,6.1
And Now You're Dead,6.1
Disney's The Kid,6.1
Purple Storm,6.1
Wild Tigers I Have Known,6.1
Eraser,6.1
I Sell the Dead,6.1
Bombardier,6.1
American Perfekt,6.1
The Sentinel,6.1
All the Days Before Tomorrow,6.1
Harlem Nights,6.1
Bed of Roses,6.1
Foxes,6.1
Bruno,6.1
The Headsman,6.1
Haiku Tunnel,6.1
Solomon Kane,6.1
Dead Friend,6.1
Pride,6.1
The Hebrew Hammer,6.1
When Luck Breaks the Door,6.1
Mystery Men,6.1
Birthday Girl,6.1
Moonwalker,6.1
Moonwalker,6.1
Creepshow 2,6.1
Wassup Rockers,6.0
Silver City,6.0
How to Get Rid of Others,6.0
Men at Work,6.0
Marked for Death,6.0
Grey Owl,6.0
Genova,6.0
The Golden Child,6.0
Soldier,6.0
Superman Returns,6.0
Mr. Baseball,6.0
Where the Heart Is,6.0
Janie,6.0
The Alamo,6.0
Broken Bridges,6.0
Sound of the Sea,6.0
Demons 2,6.0
Moon over Parador,6.0
Killshot,6.0
The Time Machine,6.0
Team Spirit,6.0
The Low Life,6.0
Rosalie Goes Shopping,6.0
Up at the Villa,6.0
All I Want,6.0
Made Men,6.0
Have No Fear: The Life of Pope John Paul II,6.0
Empire,6.0
An Unexpected Love,6.0
Nuns on the Run,6.0
Immortal,6.0
Chapter Two,6.0
Two Drifters,6.0
Head Above Water,6.0
Cold Heaven,6.0
Shakti: The Power,6.0
The Bride with White Hair 2,6.0
The Best of Times,6.0
King Solomon's Mines,6.0
Just the Way You Are,6.0
Nobody Knows Anybody,6.0
Love's Labour's Lost,6.0
Light It Up,6.0
Along Came Polly,6.0
Leatherheads,6.0
Dracula A.D. 1972,6.0
Higher and Higher,6.0
Grand Theft Parsons,6.0
Festival in Cannes,6.0
River Queen,6.0
Carriers,6.0
Carriers,6.0
Brain Dead,6.0
Starlift,6.0
My Best Enemy,6.0
Scenes of a Sexual Nature,6.0
Indecent Proposal,6.0
9½ Weeks,6.0
For the Moment,6.0
Baby Mama,6.0
Princess Caraboo,6.0
Sky Captain and the World of Tomorrow,6.0
Seize the Day,6.0
The Actors,6.0
The Slaughter Rule,6.0
Hope Floats,6.0
The Bride with White Hair 2,6.0
Nights in Rodanthe,6.0
Hey Arnold!: The Movie,6.0
The Perfect Weapon,6.0
Shaft's Big Score,6.0
The Night Flier,6.0
Ambushed,5.9
Death Wish 3,5.9
Dance with Me,5.9
A Farewell to Arms,5.9
G.I. Jane,5.9
Domino,5.9
The Fan,5.9
Castle Freak,5.9
Visible Secret,5.9
The Toy,5.9
Jack Brooks: Monster Slayer,5.9
The Big Town,5.9
Nomad,5.9
Bobby Deerfield,5.9
Amazing Grace and Chuck,5.9
The Nameless,5.9
El otro,5.9
Jurassic Park III,5.9
Lady in Cement,5.9
The Triumph of Love,5.9
Mannequin,5.9
The Net,5.9
Tarzan and the Mermaids,5.9
Hamilton,5.9
Faithful,5.9
Captain Corelli's Mandolin,5.9
Nancy Drew,5.9
Nomad,5.9
Enigma,5.9
A Farewell to Arms,5.9
Peut-être,5.9
Hurlyburly,5.9
The Reef,5.9
The Grudge,5.9
Black Water,5.9
Sgt. Bilko,5.9
Fright Night Part 2,5.9
Red Shadow,5.9
Where Were You When the Lights Went Out?,5.9
The Night Listener,5.9
Live!,5.9
Death Smiles at a Murderer,5.9
Man on Fire,5.9
A Farewell to Arms,5.9
Cimarron,5.9
Joshua,5.9
Once Upon a Crime,5.9
Until September,5.9
The Great St. Louis Bank Robbery,5.9
Crush,5.9
Campfire Tales,5.9
Campfire Tales,5.9
Campfire Tales,5.9
Among Giants,5.9
Curly Sue,5.9
She's Having a Baby,5.9
Stuart Little,5.9
September Tapes,5.9
The One,5.9
Black Water,5.9
Curdled,5.9
Life Stinks,5.9
A Thousand Clouds of Peace,5.9
54,5.9
The Seventh Sign,5.9
Lady and the Tramp II: Scamp's Adventure,5.9
The Little Polar Bear,5.9
The Little Polar Bear,5.9
The Little Polar Bear,5.9
Ginger Snaps Back,5.9
Lady and the Tramp II: Scamp's Adventure,5.9
Aria,5.8
Running Out of Time 2,5.8
Bulletproof,5.8
The Getaway,5.8
Son in Law,5.8
Aria,5.8
How I Got into College,5.8
Georgia Rule,5.8
Sundown,5.8
'R Xmas,5.8
Family,5.8
Seeing Other People,5.8
Aria,5.8
Aria,5.8
Delivering Milo,5.8
The Couch Trip,5.8
Sleeping Dogs Lie,5.8
8½ Women,5.8
Aria,5.8
The Walker,5.8
Hollow Point,5.8
Tank,5.8
The Protector,5.8
Bait,5.8
Pola X,5.8
Homegrown,5.8
Fidelity,5.8
Sudden Death,5.8
End of Days,5.8
Men of War,5.8
Johnny Suede,5.8
The Nutcracker,5.8
Monster Man,5.8
Begotten,5.8
Aria,5.8
Thinner,5.8
Folks!,5.8
Ask the Dust,5.8
Hollow Man,5.8
Running Out of Time 2,5.8
Cartoon All-Stars to the Rescue,5.8
The Ruins,5.8
Aria,5.8
Snow White,5.8
Aria,5.8
The Protector,5.8
Anything for Love,5.8
Year of the Comet,5.8
Air America,5.8
Kronk's New Groove,5.8
Kronk's New Groove,5.8
The Last of the Finest,5.8
The Swan Princess: Escape from Castle Mountain,5.8
Small Cuts,5.8
The Princess Blade,5.8
The League of Extraordinary Gentlemen,5.8
Trick or Treat,5.8
Bébé's Kids,5.8
You Stupid Man,5.8
Cartoon All-Stars to the Rescue,5.8
Aria,5.8
Aria,5.8
Popcorn,5.8
Popcorn,5.8
Downloading Nancy,5.8
Les Acteurs,5.8
House of Dracula,5.8
The Prophecy II,5.8
101 Dalmatians II: Patch's London Adventure,5.8
Native Son,5.8
RoboCop 2,5.8
The Mummy's Tomb,5.8
The Mummy's Ghost,5.8
101 Dalmatians II: Patch's London Adventure,5.8
The Gingerbread Man,5.7
The Super,5.7
"Eversmile, New Jersey",5.7
Cadillac Man,5.7
Larger than Life,5.7
Armed and Dangerous,5.7
Storm,5.7
Dead or Alive: Final,5.7
Partner,5.7
The Domino Principle,5.7
Hello Mary Lou: Prom Night II,5.7
Good Burger,5.7
A Cat in the Brain,5.7
Vanishing Point,5.7
Not Another Teen Movie,5.7
Shuttle,5.7
Wrong Is Right,5.7
Troma's War,5.7
Class of Nuke 'Em High,5.7
Troma's War,5.7
Class of Nuke 'Em High,5.7
Criminal Law,5.7
The Jazz Singer,5.7
Power,5.7
Kiss Them for Me,5.7
Vixen!,5.7
Subspecies,5.7
Jefferson in Paris,5.7
Michael,5.7
Hatchet,5.7
Armored,5.7
Cabin Fever,5.7
The Magnificent Seven Ride,5.7
The Flock,5.7
South of Pico,5.7
The Ice Pirates,5.7
Baptists at Our Barbecue,5.7
SpaceCamp,5.7
Meatball Machine,5.7
Go Figure,5.7
Sugar & Spice,5.7
Mack the Knife,5.7
Freddy vs. Jason,5.7
K-9: P.I.,5.7
Memories of Me,5.7
The Pursuit of D. B. Cooper,5.7
America's Sweethearts,5.7
Airport '77,5.7
Two Tickets to Paradise,5.7
The Swan Princess III: The Mystery of the Enchanted Treasure,5.7
K-911,5.7
İki Genç Kız,5.7
Children of the Corn,5.7
Cube Zero,5.7
Barbershop 2: Back in Business,5.7
American Buffalo,5.7
It Had To Be You,5.7
Novo,5.7
Death Machine,5.7
Mission of Justice,5.7
By Hook or by Crook,5.7
Tapeheads,5.7
Christmas on Mars,5.7
Manna from Heaven,5.7
Manna from Heaven,5.7
Pixel Perfect,5.7
This Revolution,5.7
Sleepaway Camp II: Unhappy Campers,5.7
Class of Nuke 'Em High,5.7
Herbie Goes to Monte Carlo,5.7
Coyote Ugly,5.7
Deuces Wild,5.7
Elephants Dream,5.7
Superman and the Mole Men,5.7
I Spit on Your Grave,5.7
Second Name,5.6
Bring It On: All or Nothing,5.6
Stuck in the Suburbs,5.6
Circus,5.6
Hamara Dil Aapke Paas Hai,5.6
The Invisible Circus,5.6
The Bonfire of the Vanities,5.6
Dahmer,5.6
It Runs in the Family,5.6
Guilty as Sin,5.6
Wilder Napalm,5.6
Navy SEALs,5.6
Breaking Dawn,5.6
Altered,5.6
Fred Claus,5.6
Christmas Evil,5.6
A Guy Thing,5.6
The Abandoned,5.6
Double Impact,5.6
Team Spirit 2,5.6
Puerto Vallarta Squeeze,5.6
Jetsons: The Movie,5.6
Jetsons: The Movie,5.6
Be Cool,5.6
Shogun Mayeda,5.6
Kinjite: Forbidden Subjects,5.6
The Fluffer,5.6
The Box,5.6
Swingers,5.6
Straightheads,5.6
The Young Black Stallion,5.6
Sex Is Comedy,5.6
White Chicks,5.6
NVA,5.6
The Pebble and the Penguin,5.6
Creep,5.6
Let It Be Me,5.6
The Pebble and the Penguin,5.6
Life with Mikey,5.6
Acolytes,5.6
Ernest Saves Christmas,5.6
Betsy's Wedding,5.6
Lifepod,5.6
Playing God,5.6
The Big Green,5.6
Bionicle: Mask of Light,5.6
Bionicle: Mask of Light,5.6
Broken Sky,5.6
The Little Mermaid II: Return to the Sea,5.6
King Kong Escapes,5.6
Nihon Chinbotsu,5.6
The Love Letter,5.5
Volcano,5.5
Barnyard,5.5
The Twins Effect,5.5
The Shepherd: Border Patrol,5.5
Showtime,5.5
Maximum Risk,5.5
Down to Earth,5.5
Down to Earth,5.5
Search and Destroy,5.5
Darkness,5.5
Protocol,5.5
Posse,5.5
Iron Eagle,5.5
Lipstick,5.5
Hoot,5.5
People I Know,5.5
My Teacher's Wife,5.5
My Father the Hero,5.5
Two Girls and a Guy,5.5
A Wrinkle in Time,5.5
Scary Movie 3,5.5
Blood & Chocolate,5.5
Passion of Mind,5.5
The Contractor,5.5
Problem Child,5.5
Mercy Streets,5.5
Nemesis Game,5.5
Mad Dog Time,5.5
Class of '61,5.5
Absolute Beginners,5.5
American Ninja,5.5
All the Boys Love Mandy Lane,5.5
Æon Flux,5.5
Trasgredire,5.5
Care Bears Movie II: A New Generation,5.5
The Air Up There,5.5
Trancers II,5.5
Five Children and It,5.5
Anamorph,5.5
A Cry in the Wild,5.5
"Dude, Where's My Car?",5.5
Rent-a-Kid,5.5
Salome Where She Danced,5.5
Salome Where She Danced,5.5
Strange Invaders,5.5
Om Jai Jagadish,5.5
Spy Kids,5.5
True Blood,5.5
Bongwater,5.5
Freebird,5.5
Star Trek V: The Final Frontier,5.5
The Legend of Gingko,5.5
Mr. Fix It,5.5
White Noise,5.5
Slashers,5.5
Shortcut to Happiness,5.5
Critters 2: The Main Course,5.5
The Twins Effect,5.5
Ewoks: The Battle for Endor,5.5
Robot Jox,5.4
Catchfire,5.4
Catchfire,5.4
Best Friends,5.4
Evan Almighty,5.4
Cord,5.4
My Boyfriend's Back,5.4
Out on a Limb,5.4
Snakes on a Plane,5.4
Slackers,5.4
Murder,5.4
World Traveler,5.4
The Truth About Love,5.4
Dollman,5.4
The Broken,5.4
Tomcats,5.4
The Messengers,5.4
The Messengers,5.4
Big Fat Liar,5.4
The Glimmer Man,5.4
Waking Up in Reno,5.4
Waking Up in Reno,5.4
Dragon Squad,5.4
Wendy Wu: Homecoming Warrior,5.4
Tank Girl,5.4
Bride of Chucky,5.4
Chori Chori Chupke Chupke,5.4
Chori Chori Chupke Chupke,5.4
The Incubus,5.4
Feeling Minnesota,5.4
London Dreams,5.4
The Mysteries of Pittsburgh,5.4
Trial by Jury,5.4
Dr. Dolittle,5.4
Caligula,5.4
Eight Legged Freaks,5.4
